,name,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,Unnamed: 14,100 gecs Laura Les Dylan Brady,112,2 Chainz,21 Savage,21 Savage Metro Boomin,24kGoldn,2Pac,3 Doors Down,5 Seconds of Summer,50 Cent,6LACK,6ix9ine,A Boogie Wit da Hoodie,A Day To Remember,A Perfect Circle,A R I Z O N A,AAP Rocky,ABBA,ACDC,AJ Mitchell,AJR,AR Rahman,Aastha Gill,Adam Lambert,Adele,Adolescents Orquesta,Air Supply,Akon,Alan Jackson,Alan Walker,Alec Benjamin,Alejandro Fernndez,Alejandro Sanz,Alessia Cara,Alfredo Olivas,Ali Gatie,Alicia Keys,Alina Baraz Khalid,Alka Yagnik,All Time Low,Amber Run,Amin,Amit Trivedi,Amy Winehouse,Anderson Paak,Andy Grammer,Ankit Tiwari,Anna Clendening,AnneMarie,Anson Seabra,Anu Malik,Anuel AA,Arcade Fire,Arcangel Bad Bunny,Arctic Monkeys,Aretha Franklin,Ariana Grande,Ariana Grande The Weeknd,Ariel Camacho y Los Plebes Del Rancho,Aries,Arijit Singh,Arizona Zervas,Armaan Malik,Asha Bhosle,Ashanti,Ashnikko,Asking Alexandria,Atif aslam,Atomic Kitten,Audioslave,Ava Max,Avenged Sevenfold,Aventura,Avicii,Avril Lavigne,BANNERS,BENEE,BIGBANG,BLACKPINK,BONES,BRNS,BROCKHAMPTON,BTS,BTS Steve Aoki,BURNOUT SYNDROMES,Babasnicos,Baby Keem,Baby Lullaby Academy,Bacilos,Backstreet Boys,Bad Bunny,Bad Wolves,Badshah,Bahamas,Banda El Recodo,Banda Los Recoditos,Banda MS de Sergio Lizrraga,Barns Courtney,Bastille,Bazzi,Bea Miller,Beach Bunny,Beartooth,Bebe Rexha,Beirut,Ben Howard,Ben Platt,Ben Rector,Bethel Music Jonathan David Helser Melissa Helser,Beyonc,Beyonc JAYZ,Big Sean,Billie Eilish,Billy Currington,Billy Joel,Billy Ocean,Bing Crosby,Birdy,Black Eyed Peas,Blake Shelton,Bleachers,Blue,Blur,Bob Marley  The Wailers,Bon Iver,Bon Jovi,Bowling For Soup,Boys Like Girls,Brantley Gilbert,Breaking Benjamin,Brent Faiyaz,Brett Eldredge,Brett Young,Bring Me The Horizon,Briston Maroney,Britney Spears,Brooks  Dunn,Brothers Osborne,Bruno Major,Bruno Mars,Bryce Vine,Bryson Tiller,Bullet For My Valentine,Bush,C418,COIN,CORPSE,Caamp,Cage The Elephant,Calibre 50,Call Me Karizma,Calle 13,Calum Scott,Camila,Camila Cabello,Camilo,Canserbero,Cardenales De Nuevo Len,Cardi B,Carin Leon,Carla Morrison,Carly Pearce,Carly Rae Jepsen,Carrie Underwood,Cartel De Santa,Casting Crowns,Catfish and the Bottlemen,Cavetown,Charli XCX,Charlie Puth,Chase Atlantic,Chayanne,Chevelle,Childish Gambino,Chloe x Halle,Choker,Chris Brown,Chris Janson,Chris Stapleton,Chris Tomlin,Chris Young,Christian French,Christian Leave,Christian Nodal,Christina Aguilera,Christina Perri,Ciara,Cigarettes After Sex,City Girls,Clairo,Cline Dion,Cody Jinks,Cody Johnson,Colbie Caillat,Coldplay,Cole Swindell,Colter Wall,Comethazine,Conan Gray,Conjunto Primavera,Cordae,Cory Asbury,Craig David,Craig Morgan,Creed,Cristian Castro,Crumb,Cuco,Cultura Proftica,Current Joys,D12,DMX,DNCE,DaBaby,Daddy Yankee,Daft Punk,Dan  Shay,Daniel Caesar,Danny Ocean,Darius Rucker,Darshan Raval,Daryl Hall  John Oates,Daughtry,David Guetta Sia,Daya,Dayglow,Dean Lewis,Declan McKenna,Deep Sleep Music Collective,Deftones,Demi Lovato,Denzel Curry,Dermot Kennedy,Destinys Child,Dhvani Bhanushali,Die Antwoord,Diego Verdaguer,Dierks Bentley,Dino James,Disclosure Sam Smith,Disturbed,Divine,Doja Cat,Dominic Fike,Don Omar,Don Toliver,Dr Dog,Drake,Drake Future,Dread Mar I,Dua Lipa,Duelo,Dustin Lynch,Dylan Scott,EDEN,EVERGLOW,EXO,Ed Sheeran,Eddie Vedder,Edwin Luna y La Trakalosa de Monterrey,El Chapo De Sinaloa,El Fantasma,El Fantasma Los Dos Carnales,El Komander,Elefante,Elevation Worship,Eli Young Band,Ella Mai,Ellie Goulding,Elvis Presley,Eminem,Emiway bantai,Empire of the Sun,Enya,Eric Church,Escape the Fate,Eslabon Armado,Esteban Gabriel,Evanescence,Eve,FINNEAS,FLETCHER,FLOW,Fall Out Boy,Falling In Reverse,Farhan Akhtar,Fidel Rueda,Fifth Harmony,Fitz and The Tantrums,Five Finger Death Punch,Fleet Foxes,Flo Milli,Flo Rida,Florence  The Machine,Florida Georgia Line,Flovry tender spring,Foo Fighters,Foster The People,Frank Ocean,Frank Sinatra,Freddie Dredd,Fuerza Regida,Future,Future Drake,Future Juice WRLD,Future Lil Uzi Vert,Gabrielle Aplin,Galantis,Gavin DeGraw,George Ezra,Gerardo Ortiz,Get Scared,Ghostemane,Gigi DAgostino,Giveon,Glass Animals,Glee Cast,Godsmack,Good Charlotte,Gorillaz,Granular,Green Day,Gregory Alan Isakov,Greta Van Fleet,Groove Armada,Grouplove,Grupo Bryndis,Grupo Firme,Gunna,Guru Randhawa,HARDY,HER,HaAsh,Hailee Steinfeld,Halsey,Hannah Montana,Hans Zimmer,Harry Styles,Hers,Hey Violet,High School Musical Cast,Highly Suspect,Hillsong Worship,Himesh Reshammiya,Hinder,Hippie Sabotage,Hippo Campus,Hobo Johnson,Hollywood Undead,Hoobastank,Hopsin,Hozier,Huncho Jack Travis Scott Quavo,I DONT KNOW HOW BUT THEY FOUND ME,I Prevail,ITZY,IU,Iamjakehill,Ice Cube,Ice Nine Kills,Ikimonogakari,Imagine Dragons,Imran Khan,Incubus,Ingrid Michaelson,Inspector,Internet Money Gunna Don Toliver NAV,Interpol,Intocable,Iron  Wine,Isaiah Rashad,Ivy Queen,J Balvin,J Balvin Bad Bunny,J Cole,JAYZ,JI the Prince of NY,JID,JJ Lin,Jack Harlow,Jack Johnson,Jack Stauber,Jacquees,Jaden,Jake Owen,Jake Scott,James Arthur,James Bay,James Blunt,James TW,Jamey Johnson,Jamiroquai,Jasmine Thompson,Jason Aldean,Jason Derulo,Jason Mraz,Javed Ali,Jay Chou,JayDaYoungan,Jaymes Young,Jazmine Sullivan,Jelly Roll,Jenni Rivera,Jennifer Lopez Pitbull,Jeremih,Jeremy Zucker,Jess Adrin Romero,Jesse  Joy,Jesse McCartney,Jessie J,Jet,Jhen Aiko,Jimmy Eat World,Joan Sebastian,Joey Bada,John Legend,John Mayer,John Williams,Johnny Cash,Joji,Jon Bellion,Jon Pardi,Jonas Brothers,Jonathan Groff,Jordan Davis,Josh A Iamjakehill,Josh Turner,Journey,Joyner Lucas,Juan Gabriel,Juan Luis Guerra 440,Juanes,Juice WRLD,Juice WRLD The Weeknd,Julia Michaels,Julie and the Phantoms Cast Madison Reyes Charlie Gillespie Owen Patrick Joyner Jeremy Shada,Julieta Venegas,Junior H,Justin Bieber,Justin Bieber Big Sean,Justin Bieber Chance the Rapper,Justin Timberlake,K CAMP,KALEO,KAROL G,KIDS SEE GHOSTS,KK,KYLE Lil Yachty,Kacey Musgraves,Kali Uchis,Kane Brown,Kanye West,Kasabian,Katy Perry,Keane,Kehlani,Keith Urban,Kelly Clarkson,Kelsea Ballerini,Kendrick Lamar,Kenny Chesney,Kesha,Kevin Gates,Key Glock,Khalid,Khruangbin,Kid Cudi,Killswitch Engage,King Princess,King Von,King Von Lil Durk,Kings of Leon,Kip Moore,Kishore Kumar,Kodak Black,Kodaline,Koe Wetzel,Korn,Kumar Sanu,Kygo OneRepublic,Kylie Minogue,LANY,LCD Soundsystem,LON,LOONA,La Adictiva Banda San Jos de Mesillas,La Arrolladora Banda El Limn De Rene Camacho,La Oreja de Van Gogh,Labrinth,Lady A,Lady Gaga,Lady Gaga Bradley Cooper,Lake Street Dive,Lana Del Rey,Lata Mangeshwar,Laura Pausini,Lauren Alaina,Lauren Daigle,Lauv,LeAnn Rimes,Lee Brice,Lennon Stella,Leon Bridges,Leona Lewis,Leslie Odom Jr LinManuel Miranda Original Broadway Cast of Hamilton,Lewis Capaldi,LiSA,Lil Baby,Lil Baby Gunna,Lil Durk,Lil Mosey,Lil Nas X,Lil Peep,Lil Peep Lil Tracy,Lil Skies,Lil Skies Landon Cube,Lil Tecca,Lil Tjay,Lil Uzi Vert,Lil Wayne,Lil Wayne Drake,Limp Bizkit,Linked Horizon,Linkin Park,Little Big Town,Little Mix,Lizzo,Logic,Lord Huron,Lorde,Los Acosta,Los Angeles De Charly,Los Bukis,Los Cadetes De Linares,Los Dos Carnales,Los Huracanes del Norte,Los Plebes del Rancho de Ariel Camacho,Los Tigres Del Norte,Los Tucanes De Tijuana,Ludacris,Ludovico Einaudi,Luh Kel,Luis Miguel,Lukas Graham,Luke Bryan,Luke Combs,Lund,Lykke Li,M83,MAGIC,MAMAMOO,MARINA,MGMT,MISSIO,MKTO,Mac DeMarco,Mac Miller,Machine Gun Kelly,Machine Gun Kelly Trippie Redd,Macklemore  Ryan Lewis,Madison Beer,Madonna,Maelo Ruiz,Maggie Rogers,Magneto,Mahendra Kapoor,Maluma,Man,Mandy Moore,Mara Jos,Marc Anthony,Marca MP,Marcela Gandara,Maren Morris,Mariah Carey,Maribou State Holly Walker,Mario,Maroon 5,Mary J Blige,Matchbox Twenty,Matt Maeson,McCafferty,Meek Mill,Megan Thee Stallion,Meghan Trainor,Melanie Martinez,Meryl Streep Julie Walters Christine Baranski,Mgo de Oz,Michael Bubl,Michael Bubl Shania Twain,Michael Bubl The Puppini Sisters,Michael Jackson,Michael Kiwanuka,Midland,Migos,Miguel,Mika Singh,Mild High Club,Miley Cyrus,Milky Chance,Mindless Self Indulgence,Miracle Tones Solfeggio Healing Frequencies,Miranda Lambert,Mitchell Tenpenny,Mitski,Moderatto,Modest Mouse,Mohammad Rafi,Mohit Chauhan,Monali Thakur,Morgan Wallen,Mother Mother,Mother Nature Sound FX,Motionless In White,Mt Joy,Mumford  Sons,Muse,My Chemical Romance,NAV,NCT 127,NEFFEX,NF,NIKI,NLE Choppa,NOT,NSYNC,Natalia Lafourcade,Natanael Cano,Natasha Bedingfield,Nathaniel Rateliff  The Night Sweats,Natural White Noise Relaxation,Nature Sounds,NeYo,Neha Kakkar,Nelly,Nelly Furtado,Nelly Furtado Timbaland,Neon Trees,Niall Horan,Nick Jonas,Nickelback,Nicki Minaj,Nicki Minaj Drake Lil Wayne,Nicky Jam,Night Lovell,Nipsey Hussle,No Vacation,Noah Kahan,Norah Jones,Novo Amor,Nursery Rhymes 123,ODESZA,Of Monsters and Men,Oh Wonder,Old Dominion,Oliver Tree,Olivia OBrien,Omar Apollo,One Direction,OneRepublic,Original Broadway Cast of Hamilton,OutKast,Owl City,Ozuna,Ozzy Osbourne,PARTYNEXTDOOR,PARTYNEXTDOOR Drake,POD,PXNDX,Pablo Alborn,Panic At The Disco,Panteon Rococo,Paolo Nutini,Papa Roach,Papithbk,Parachute,Paramore,Parker McCollum,Passion Pit,Paulina Rubio,Peach Pit,Pendulum,Penelope Scott,Pentatonix,Pepe Aguilar,Pesado,Petit Biscuit,Phoebe Bridgers,Phoenix,Pierce The Veil,Pink Sweat,Pitbull,Placebo,Plain White Ts,Plan B,Playboi Carti,PnB Rock,Pnk,Polo G,Pop Evil,Pop Smoke,Pop Smoke Lil Tjay,Pop Smoke Quavo,Porte Diferente,Portugal The Man,Post Malone,Post Malone Swae Lee,Pretty Ricky,Prince Royce,Pritam,Puddle Of Mudd,Queen Naija,Queens of the Stone Age,Quinn XCII,RADWIMPS,RBD Anah Dulce Mara Maite Perroni Christian Chvez Christopher von Uckermann Alfonso Herrera,RFS DU SOL,RM,ROLE MODEL,Rachel Platten,Radiohead,Rae Sremmurd,RaeLynn,Raftaar,Rain Recorders,Rain Sound Studio,Rain Sounds Factory STHLM,Rain Storm Sample Library,Rainbow Kitten Surprise,Rascal Flatts,Rauw Alejandro,Ray LaMontagne,Red Hot Chili Peppers,Red Velvet,Regina Spektor,Reik,Remmy Valenzuela,Rex Orange County,Reyli Barba,Ricardo Arjona,Rich Brian,Ricky Montgomery,Rihanna,Rihanna JAYZ,Rihanna Mikky Ekko,Riley Green,Rise Against,Rockabye Lullaby,Rod Wave,Roddy Ricch,Rodney Atkins,Romeo Santos,Ruel,Ruelle,Russ,Russell Dickerson,Ruth B,Ryan Hurd,SAINt JHN,SALES,STARSET,STRFKR,SYML,Sabaton,Sabrina Carpenter,Sabrina Claudio,Sachet Tandon,Sade,Saint Motel,Saliva,Sam Cooke,Sam Hunt,Sam Smith,Sample Rain Library,Sanam,Sara Bareilles,Sasha Sloan,Saweetie,ScHoolboy Q,Scorpions,Scotty McCreery,Seafret,Sean Kingston,Sean Paul,Seether,Selena Gomez,Selena Gomez  The Scene,Sergio Vega El Shaka,Set It Off,Shaan,Shakey Graves,Shakira,Shankar Mahadevan,Shawn Mendes,Shawn Mendes Camila Cabello,Sheff G Sleepy Hallow,Shekhar Ravjiani,Shinedown,Shoreline Mafia,Shreya Ghoshal,SiR,Sia,Sik World,Simple Plan,Sin Bandera,Ski Mask The Slump God,Skillet,Sleeping At Last,Sleeping With Sirens,Slightly Stoopid,Slipknot,Snoh Aalegra,Snoop Dogg Wiz Khalifa Bruno Mars,Snow Patrol,SoMo,Solange,Sonu Nigam,Spandau Ballet,Staind,Stephen Speaks,Stereophonics,Steve Lacy,Sticky Fingers,Still Woozy,Stone Sour,Stray Kids,Sturgill Simpson,Sufjan Stevens,Sukhwinder Singh,Sum 41,Summer Walker,Sunidhi Chauhan,Surfaces,Swedish House Mafia,System Of A Down,T3R Elemento,TI,TOMORROW X TOGETHER,TOOL,TWICE,Tall Heights,Tally Hall,Tame Impala,Tate McRae,TayK,Taylor Swift,Tech N9ne,Tego Calderon,Tenacious D,Tercer Cielo,Teyana Taylor,The 1975,The AllAmerican Rejects,The Avett Brothers,The Band CAMINO,The Beach Boys,The Beatles,The Black Keys,The Chainsmokers,The Chicks,The Fray,The Game 50 Cent,The Growlers,The Head and the Heart,The Kid LAROI,The Killers,The Kooks,The Living Tombstone,The Lumineers,The Maras,The Neighbourhood,The Notorious BIG,The Offspring,The Paper Kites,The Pussycat Dolls,The Rain Library,The Red Jumpsuit Apparatus,The Score,The Script,The Shins,The Sleep Helpers,The Strokes,The Weeknd,The White Stripes,Theory of a Deadman,Thirty Seconds To Mars,Thomas Rhett,Thousand Foot Krutch,Three Days Grace,Thundercat,Thunderstorm Sound Bank,Tim McGraw,Timbiriche,Tiny Meat Gang,Toby Keith,Tom MacDonald,Tom Odell,Tones And I,Tori Kelly,Tory Lanez,Tove Lo,Trace Adkins,Train,Traviezoz de la Zierra,Travis,Travis Scott,Travis Tritt,Trevor Daniel,Trey Songz,Trippie Redd,Troye Sivan,Tulsi Kumar,Turnpike Troubadours,Twenty One Pilots,Two Feet,Tyga,Tyler Childers,Tyler Childers OurVinyl,Tyler The Creator,U2,UMI,Udit Narayan,Ulices Chaidez,Uncle Kracker,Unknown Mortal Orchestra,Upchurch,Usha Uthup,Usher,Valentn Elizalde,Vampire Weekend,Vance Joy,Vanessa Carlton,Vicente Fernndez,Vicentico,Virlan Garcia,Vishal Dadlani,WALK THE MOON,WILLOW,WYS,Wallows,Weather Factory,Weezer,Westlife,Whiskey Myers,Why Dont We,Wisin  Yandel,Wiz Khalifa,Wrabel,XXXTENTACION,XXXTENTACION Ski Mask The Slump God,Xavier Wulf,YK Osiris,YNW Melly,Yelawolf,Yellowcard,Yiruma,Young Dolph,Young Dolph Key Glock,Young Thug,Young the Giant,YoungBoy Never Broke Again,Yung Gravy,ZAYN,Zac Brown Band,Zach Bryan,Zara Larsson,Ziggy Alberts,Zo,altJ,blackbear,blink182,blow,boy pablo,dodie,dvsn,eli,for KING  COUNTRY,gianni  kyle,girl in red,grandson,guccihighwaters,iann dior,ilyTOMMY,jhope,jxdn,keshi,khai dreams,mike,mxmtoon,potsu,ppcocaine,prxz Shiloh Dynasty,tobi lou,uicideBoy,uicideBoy Pouya,sum
7753,The Breakup Song,7BjQd0sfYsMGVrTpRdBNTT,0.3313253012048193,0.835546475995914,0.9309295273968028,0.0,1.0,0.6705141657922352,0.9285355167708108,1.0,0.2762863534675615,0.517894220328125,0.8462321792260692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257073210650521
